time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-03-10T14:18:59.090Z,38.8148346,-122.8166656,2.46,1.81,md,37,49,0.009979,0.05,nc,nc74015061,2024-03-10T14:22:01.795Z,"7 km NW of The Geysers, CA",earthquake,0.18,0.31,0.13,35,automatic,nc,nc
2024-03-10T14:18:17.560Z,35.7063333,-117.5543333,4.86,1.64,ml,36,114,0.1046,0.12,ci,ci40685088,2024-03-11T23:27:51.020Z,"14 km NE of Ridgecrest, CA",earthquake,0.16,0.4,0.134,27,reviewed,ci,ci
2024-03-10T14:07:06.460Z,38.8366667,-122.8173333,1.84,0.28,md,9,71,0.01431,0.01,nc,nc74015051,2024-03-11T21:56:35.241Z,"8 km WNW of Cobb, CA",earthquake,0.46,1.3,0.481,9,reviewed,nc,nc
2024-03-10T14:05:59.530Z,35.8643333,-117.6681667,9.66,0.63,ml,23,63,0.08463,0.13,ci,ci40685080,2024-03-10T15:26:38.175Z,"23 km ESE of Little Lake, CA",earthquake,0.22,0.4,0.092,6,reviewed,ci,ci
2024-03-10T14:03:36.160Z,19.1965,-155.389666666667,30.92,1.91,md,46,171,0.04145,0.12,hv,hv74133051,2024-03-11T22:26:05.890Z,"9 km E of Pāhala, Hawaii",earthquake,0.45,0.57,0.177977701791404,24,reviewed,hv,hv
2024-03-10T14:00:52.410Z,57.0566666666667,-135.656333333333,6.45,0.21,ml,4,158,,0.16,av,av91136073,2024-03-12T02:00:00.490Z,"19 km W of Sitka, Alaska",earthquake,1.43,1.11,0.368035834201982,4,reviewed,av,av
2024-03-10T13:57:19.670Z,38.7533333,-122.7148333,2.36,-0.04,md,9,100,0.01138,0.03,nc,nc74015046,2024-03-11T21:28:02.437Z,"3 km SW of Anderson Springs, CA",earthquake,0.34,0.3,0.428,5,reviewed,nc,nc
2024-03-10T13:55:57.369Z,36.1498,30.1095,42.45,4.8,mb,59,106,0.619,0.97,us,us7000m4jl,2024-03-11T11:09:25.527Z,"15 km SE of Demre, Turkey",earthquake,5.58,6.492,0.064,77,reviewed,us,us
2024-03-10T13:52:02.060Z,38.8149986,-122.8160019,2.91,0.76,md,21,49,0.009578,0.05,nc,nc74015036,2024-03-10T13:53:35.407Z,"7 km NW of The Geysers, CA",earthquake,0.27,0.74,0.46,21,automatic,nc,nc
2024-03-10T13:51:29.675Z,61.3784,-152.1388,107.9,2.1,ml,,,,0.27,ak,ak02437znxge,2024-03-10T13:54:03.806Z,"62 km WNW of Beluga, Alaska",earthquake,,1.6,,,automatic,ak,ak
2024-03-10T13:48:43.020Z,37.4758,-117.3973,0,0.8,ml,10,210.15,0.207,0.1219,nn,nn00874495,2024-03-10T19:56:08.866Z,"29 km SSW of Goldfield, Nevada",earthquake,,0,0.45,4,reviewed,nn,nn
2024-03-10T13:44:58.880Z,37.5873333,-121.715,4.79,1.02,md,20,67,0.08036,0.04,nc,nc74015031,2024-03-11T18:22:45.060Z,"12 km SSE of Livermore, CA",earthquake,0.17,0.63,0.238,16,reviewed,nc,nc
2024-03-10T13:32:45.450Z,19.1733333333333,-155.488833333333,34.63,2.2,md,37,89,0.03092,0.11,hv,hv74133041,2024-03-11T22:52:12.270Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.54,0.62,0.161307271612219,22,reviewed,hv,hv
2024-03-10T13:25:36.839Z,31.511,-104.016,7.0483,1.8,ml,15,78,0,0.1,tx,tx2024exch,2024-03-11T21:12:15.431Z,"30 km NW of Toyah, Texas",earthquake,0.9535016802216006,1.440565860058088,0.1,13,reviewed,tx,tx
2024-03-10T13:19:29.585Z,58.293,-154.43,25.5,1.2,ml,,,,0.38,ak,ak02437zh2bi,2024-03-12T01:42:19.380Z,"80 km N of Karluk, Alaska",earthquake,,1.4,,,automatic,ak,ak
2024-03-10T13:16:20.340Z,59.8821,-151.814,141.1,1.9,ml,,,,0.66,ak,ak02437zgegi,2024-03-10T13:17:48.397Z,"8 km SSW of Happy Valley, Alaska",earthquake,,2.1,,,automatic,ak,ak
2024-03-10T13:12:43.560Z,38.7724991,-122.715332,1.02,1.52,md,16,65,0.01327,0.08,nc,nc74015026,2024-03-10T13:14:20.004Z,"2 km W of Anderson Springs, CA",earthquake,0.29,0.5,0.15,20,automatic,nc,nc
2024-03-10T13:09:04.523Z,36.7107,-116.3106,9.9,-0.2,ml,14,128.41,0.019,0.0554,nn,nn00874494,2024-03-10T13:52:30.424Z,"45 km ESE of Beatty, Nevada",earthquake,,1.1,0.11,8,reviewed,nn,nn
2024-03-10T13:05:42.790Z,38.8160019,-122.8079987,1.37,0.79,md,16,42,0.007558,0.02,nc,nc74015021,2024-03-10T13:07:14.952Z,"6 km NW of The Geysers, CA",earthquake,0.23,0.54,0.13,18,automatic,nc,nc
2024-03-10T13:05:17.330Z,47.610166666666665,-121.793,17.37,2.41,ml,13,134,0.1084,0.19,uw,uw61989286,2024-03-12T13:45:23.647Z,"8 km ENE of Fall City, Washington",earthquake,0.7,1.01,0.23529778192730566,11,reviewed,uw,uw
2024-03-10T12:59:39.370Z,58.3048333333333,-154.671666666667,5.14,0.19,ml,12,205,,0.26,av,av92227611,2024-03-12T01:29:59.600Z,"82 km N of Karluk, Alaska",earthquake,0.79,2.63,0.260943256792782,12,reviewed,av,av
2024-03-10T12:51:15.771Z,31.514,-104.008,6.2537,2.4,ml,23,74,0.1,0.1,tx,tx2024exbf,2024-03-11T16:27:34.630Z,"30 km NW of Toyah, Texas",earthquake,0.7316318490755617,1.106839837721002,0.2,25,reviewed,tx,tx
2024-03-10T12:47:57.309Z,31.747,-104.159,6.0999,2.7,ml,23,60,0,0.2,tx,tx2024exbb,2024-03-11T14:56:30.173Z,"51 km SSE of Whites City, New Mexico",earthquake,0.5618235184308197,0.757607231888094,0.1,18,reviewed,tx,tx
2024-03-10T12:44:41.750Z,58.3028333333333,-154.686333333333,6.77,0.31,ml,9,202,,0.17,av,av92227586,2024-03-12T01:23:22.960Z,"82 km N of Karluk, Alaska",earthquake,0.59,1.62,0.337661404825991,9,reviewed,av,av
2024-03-10T12:43:53.850Z,34.0066667,-118.316,9.2,1.65,ml,50,51,0.02765,0.19,ci,ci40685064,2024-03-11T22:33:50.170Z,"3 km ENE of View Park-Windsor Hills, CA",earthquake,0.22,0.38,0.174,24,reviewed,ci,ci
2024-03-10T12:38:28.320Z,58.3061666666667,-154.6705,7.1,0.31,ml,10,193,,0.23,av,av92227576,2024-03-12T01:13:58.330Z,"83 km N of Karluk, Alaska",earthquake,0.71,1.93,0.293046594794244,10,reviewed,av,av
2024-03-10T12:35:08.931Z,-6.3417,151.5817,51.364,5.2,mb,55,68,8.839,0.59,us,us7000m4ja,2024-03-10T12:51:09.040Z,"182 km ESE of Kimbe, Papua New Guinea",earthquake,11.02,4.002,0.091,40,reviewed,us,us
2024-03-10T12:34:48.490Z,58.3023333333333,-154.676,6.35,0.37,ml,12,193,,0.22,av,av91136063,2024-03-12T01:10:57.540Z,"82 km N of Karluk, Alaska",earthquake,0.66,1.98,0.349853535569062,12,reviewed,av,av
2024-03-10T12:34:30.970Z,58.3001666666667,-154.676666666667,7.05,0.14,ml,7,205,,0.15,av,av92227566,2024-03-12T01:06:30.930Z,"82 km N of Karluk, Alaska",earthquake,0.82,2.28,0.349160502482566,7,reviewed,av,av
2024-03-10T12:34:20.560Z,58.306,-154.666833333333,7.09,0.21,ml,9,206,,0.26,av,av92227571,2024-03-12T01:00:42.100Z,"83 km N of Karluk, Alaska",earthquake,0.89,2.26,0.320106978353268,9,reviewed,av,av
2024-03-10T12:25:09.341Z,64.475,-146.9612,8.4,0.7,ml,,,,0.38,ak,ak02437ywvg6,2024-03-10T12:26:45.838Z,"6 km SSW of Salcha, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-03-10T12:20:09.840Z,38.7813339,-122.7235031,0.95,1.1,md,13,77,0.01051,0.08,nc,nc74015011,2024-03-10T12:21:45.593Z,"3 km WNW of Anderson Springs, CA",earthquake,0.33,0.69,0.14,15,automatic,nc,nc
2024-03-10T12:16:14.867Z,-24.1713,-67.0007,180.201,4.5,mb,19,115,1.625,0.74,us,us7000m4j8,2024-03-10T12:32:11.040Z,"69 km W of San Antonio de los Cobres, Argentina",earthquake,11.42,8.868,0.15,13,reviewed,us,us
2024-03-10T12:15:17.885Z,31.526,-104.013,7.7405,1.9,ml,20,57,0,0.1,tx,tx2024ewzz,2024-03-11T16:05:36.523Z,"31 km NW of Toyah, Texas",earthquake,0.9229668069535483,0.7124970494939594,0.2,18,reviewed,tx,tx
2024-03-10T12:00:33.020Z,38.8226662,-122.850502,2.1,0.77,md,11,158,0.006964,0.01,nc,nc74015006,2024-03-10T12:02:04.444Z,"10 km WNW of The Geysers, CA",earthquake,0.42,0.76,0.2,13,automatic,nc,nc
2024-03-10T11:56:24.786Z,61.3033,-152.2113,0,1.7,ml,,,,0.93,ak,ak02437yi48e,2024-03-10T11:58:47.679Z,"63 km WNW of Beluga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-03-10T11:52:42.360Z,65.3847,-144.7905,0.8,1.6,ml,,,,0.71,ak,ak02437yhaq4,2024-03-10T11:54:54.397Z,"20 km S of Central, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-03-10T11:47:55.130Z,34.2381667,-118.2531667,4.78,0.61,ml,17,44,0.007953,0.11,ci,ci40685040,2024-03-11T22:24:01.020Z,"2 km WNW of La Crescenta-Montrose, CA",earthquake,0.16,0.32,0.134,12,reviewed,ci,ci
2024-03-10T11:42:02.069Z,35.66433333,-97.39316667,6.39,1.28,ml,70,41,0.02159576217,0.13,ok,ok2024ewyw,2024-03-11T17:39:46.599Z,"6 km W of Arcadia, Oklahoma",earthquake,,0.2,0.21,25,reviewed,ok,ok
2024-03-10T11:36:23.867Z,38.857,-119.6434,0.9,0.8,ml,4,268.66,0.045,0.0968,nn,nn00874623,2024-03-12T16:54:59.946Z,"0 km SSW of Carter Springs, Nevada",earthquake,,11,0,1,reviewed,nn,nn
2024-03-10T11:32:02.228Z,30.883,-103.522,3.7158,1.9,ml,14,75,0.2,0.2,tx,tx2024ewyo,2024-03-11T15:16:14.273Z,"24 km ESE of Balmorhea, Texas",earthquake,1.2832115852866177,2.331783416723635,0.2,13,reviewed,tx,tx
2024-03-10T11:27:52.980Z,38.1722,-117.9552,5.4,2.5,ml,11,45.84,0.036,0.1358,nn,nn00874480,2024-03-10T19:34:25.486Z,"27 km SSE of Mina, Nevada",earthquake,,1,0.28,7,reviewed,nn,nn
2024-03-10T11:26:32.520Z,36.0133324,-120.5764999,3.62,1.41,md,16,111,0.03257,0.08,nc,nc74014996,2024-03-10T11:28:04.884Z,"18 km NW of Parkfield, CA",earthquake,0.37,0.5,0.27,8,automatic,nc,nc
2024-03-10T11:23:37.644Z,41.9951,-119.6084,0,3.5,ml,5,117.4,0.525,0.2776,nn,nn00874499,2024-03-10T23:06:12.624Z,"47 km ENE of Fort Bidwell, California",earthquake,,0,0.69,5,reviewed,nn,nn
2024-03-10T11:17:55.370Z,33.5105,-116.7556667,4.45,0.39,ml,28,52,0.03738,0.13,ci,ci40685024,2024-03-11T22:17:02.190Z,"9 km WSW of Anza, CA",earthquake,0.18,0.28,0.213,10,reviewed,ci,ci
2024-03-10T11:08:48.680Z,35.5783333333333,-84.0626666666667,20.19,2.03,md,8,97,0.1124,0.05,se,se60501733,2024-03-12T03:36:21.061Z,"13 km SE of Greenback, Tennessee",earthquake,0.37,0.63,0.10272316172831,6,reviewed,se,se
2024-03-10T11:08:27.324Z,39.4152,-119.6948,7.4,0.9,ml,12,128.43,0.055,0.1476,nn,nn00874490,2024-03-10T13:33:41.200Z,"12 km NNW of Virginia City, Nevada",earthquake,,1.5,0.33,4,reviewed,nn,nn
2024-03-10T11:07:40.970Z,32.5578333,-115.289,23.25,1.87,ml,32,46,0.1386,0.29,ci,ci40685016,2024-03-11T20:46:16.750Z,"6 km E of Puebla, B.C., MX",earthquake,0.36,1.26,0.264,21,reviewed,ci,ci
2024-03-10T11:04:38.160Z,57.0328333333333,-135.638166666667,5.83,0.15,ml,4,186,,0.11,av,av91136058,2024-03-12T00:51:55.000Z,"18 km W of Sitka, Alaska",earthquake,1.22,1.36,0.355306022924434,4,reviewed,av,av
2024-03-10T11:00:05.060Z,39.2856666666667,-111.919166666667,6.48,1.71,ml,18,72,0.2164,0.18,uu,uu80062456,2024-03-11T17:38:58.950Z,"8 km NW of Fayette, Utah",earthquake,0.49,1.29,0.142735613505661,5,reviewed,uu,uu
2024-03-10T10:51:13.740Z,35.66366667,-97.39333333,6.12,1.48,ml,90,39,0.02159576217,0.12,ok,ok2024ewxf,2024-03-11T17:13:40.557Z,"6 km W of Arcadia, Oklahoma",earthquake,,0.2,0.19,42,reviewed,ok,ok
2024-03-10T10:45:33.967Z,59.5004,-152.7594,77.1,2,ml,,,,0.42,ak,ak02437xucgk,2024-03-10T10:47:51.673Z,"50 km WNW of Nanwalek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-03-10T10:37:36.498Z,39.4094,-119.6944,7.8,1.1,ml,14,128.84,0.056,0.1489,nn,nn00874478,2024-03-10T14:48:39.703Z,"11 km NNW of Virginia City, Nevada",earthquake,,1.2,0.25,5,reviewed,nn,nn
2024-03-10T10:34:57.390Z,38.8380013,-122.7965012,2.22,1.04,md,20,74,0.004826,0.04,nc,nc74014981,2024-03-10T10:36:30.743Z,"7 km WNW of Cobb, CA",earthquake,0.24,0.49,0.11,20,automatic,nc,nc
2024-03-10T10:34:09.860Z,54.1365,-165.947666666667,3.07,-0.09,ml,4,244,,0.13,av,av92227481,2024-03-12T00:43:52.000Z,"11 km W of Akutan, Alaska",earthquake,0.46,0.59,0.245891639770018,4,reviewed,av,av
2024-03-10T10:29:23.210Z,33.3958333,-116.4223333,12.75,0.88,ml,57,23,0.08297,0.17,ci,ci40685000,2024-03-11T20:39:39.210Z,"16 km NNW of Borrego Springs, CA",earthquake,0.16,0.46,0.177,18,reviewed,ci,ci
2024-03-10T10:29:01.500Z,58.2991666666667,-154.671,5.34,0.3,ml,8,206,,0.16,av,av92227471,2024-03-12T00:38:00.580Z,"82 km N of Karluk, Alaska",earthquake,0.64,2.74,0.286245823016533,8,reviewed,av,av
2024-03-10T10:28:42.820Z,44.0553333333333,-110.723833333333,1.95,0.73,md,8,125,0.2233,0.22,uu,uu80062451,2024-03-11T17:40:30.240Z,"41 km NE of Alta, Wyoming",earthquake,0.99,4.68,0.200021216634669,7,reviewed,uu,uu
2024-03-10T10:25:33.020Z,58.3026666666667,-154.685,6.24,-0.01,ml,11,202,,0.19,av,av92227461,2024-03-12T00:34:29.580Z,"82 km N of Karluk, Alaska",earthquake,0.61,1.49,0.265851443757393,11,reviewed,av,av
2024-03-10T10:22:38.870Z,33.2688333,-116.428,4.42,0.68,ml,46,23,0.009104,0.19,ci,ci40684992,2024-03-10T15:28:21.110Z,"5 km WNW of Borrego Springs, CA",earthquake,0.17,0.4,0.138,10,reviewed,ci,ci
2024-03-10T10:20:49.439Z,35.66233333,-97.39516667,6,1.53,ml,91,30,0.0224955856,0.15,ok,ok2024ewwe,2024-03-11T16:35:40.999Z,"6 km W of Arcadia, Oklahoma",earthquake,,0.3,0.2,45,reviewed,ok,ok
2024-03-10T10:20:34.234Z,-7.3151,129.0516,135.26,5.1,mb,61,101,2.901,0.76,us,us7000m4iw,2024-03-10T10:38:44.040Z,"262 km ENE of Lospalos, Timor Leste",earthquake,8.77,7.142,0.059,93,reviewed,us,us
2024-03-10T10:18:27.470Z,58.2985,-154.666,5.33,0.71,ml,11,196,,0.17,av,av92227446,2024-03-12T00:30:37.750Z,"82 km N of Karluk, Alaska",earthquake,0.62,2.68,0.382125672775635,11,reviewed,av,av
2024-03-10T10:17:32.760Z,39.1516667,-123.5891667,-0.24,1,md,10,74,0.06065,0.06,nc,nc74014976,2024-03-11T09:02:34.379Z,"16 km ESE of Navarro Head, CA",earthquake,0.23,0.91,0.362,10,reviewed,nc,nc
2024-03-10T10:16:46.436Z,64.4826,-146.9835,3.4,0.9,ml,,,,0.23,ak,ak02437xo5nn,2024-03-10T10:24:26.353Z,"6 km SW of Salcha, Alaska",earthquake,,1.9,,,automatic,ak,ak
2024-03-10T10:16:36.380Z,58.3081666666667,-154.674166666667,7.04,0.05,ml,13,193,,0.28,av,av92227436,2024-03-12T00:27:06.900Z,"83 km N of Karluk, Alaska",earthquake,0.82,1.92,0.269452109913774,13,reviewed,av,av
2024-03-10T10:12:24.990Z,58.3091666666667,-154.690166666667,7.83,-0.22,ml,8,200,,0.19,av,av91136053,2024-03-12T00:19:39.990Z,"83 km N of Karluk, Alaska",earthquake,0.68,1.38,0.416910828288594,8,reviewed,av,av
2024-03-10T10:11:08.964Z,37.0573,-117.4843,5.2,0.6,ml,8,197.96,0.218,0.0937,nn,nn00874477,2024-03-10T19:12:29.594Z,"66 km WNW of Beatty, Nevada",earthquake,,1.8,0.62,5,reviewed,nn,nn
2024-03-10T09:55:11.990Z,17.8656666666667,-66.9206666666667,13.63,2.26,md,9,249,0.1066,0.06,pr,pr71442693,2024-03-10T10:09:20.160Z,"11 km S of Guánica, Puerto Rico",earthquake,0.59,0.3,0.0759228936988736,6,reviewed,pr,pr
2024-03-10T09:53:03.040Z,60.0246666666667,-153.082666666667,1.12,-0.54,ml,4,160,,0.12,av,av92227391,2024-03-12T00:13:52.530Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.44,1.36,0.249872893527518,4,reviewed,av,av
2024-03-10T09:49:35.040Z,37.0530014,-121.5233307,-0.23,1.32,md,16,84,0.04153,0.37,nc,nc74014966,2024-03-10T09:51:09.179Z,"7 km NE of Gilroy, CA",earthquake,0.82,5.25,0.17,10,automatic,nc,nc
2024-03-10T09:45:28.210Z,38.8209991,-122.822998,2.13,1.06,md,8,84,0.009634,0.01,nc,nc74014961,2024-03-10T09:46:59.326Z,"8 km NW of The Geysers, CA",earthquake,0.59,1.34,0.19,7,automatic,nc,nc
2024-03-10T09:45:15.626Z,58.1893,-154.0908,35,1.6,ml,,,,0.74,ak,ak02437x8vfu,2024-03-12T00:11:32.860Z,"71 km W of Aleneva, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-03-10T09:44:27.740Z,38.8479996,-122.7815018,1.16,0.69,md,9,191,0.006703,0.02,nc,nc74014956,2024-03-10T09:46:04.074Z,"6 km WNW of Cobb, CA",earthquake,0.39,0.58,0.34,10,automatic,nc,nc
2024-03-10T09:41:40.872Z,58.2828,-154.5964,8.7,1.6,ml,,,,0.24,ak,ak02437x82iv,2024-03-12T00:06:45.710Z,"79 km N of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-03-10T09:37:59.910Z,34.0008333,-116.8086667,13.28,1.58,ml,80,29,0.03424,0.16,ci,ci40684984,2024-03-10T15:28:25.360Z,"10 km NNW of Cabazon, CA",earthquake,0.12,0.3,0.132,27,reviewed,ci,ci
2024-03-10T09:36:56.320Z,58.3066666666667,-154.688166666667,7.16,0.33,ml,9,201,,0.17,av,av92227346,2024-03-11T23:54:16.810Z,"83 km N of Karluk, Alaska",earthquake,0.6,1.5,0.375689739759001,9,reviewed,av,av
2024-03-10T09:34:00.760Z,58.3063333333333,-154.679833333333,7.28,0.08,ml,11,192,,0.17,av,av91136038,2024-03-11T23:43:53.460Z,"83 km N of Karluk, Alaska",earthquake,0.54,1.42,0.310214278192434,11,reviewed,av,av
2024-03-10T09:33:09.670Z,58.3056666666667,-154.674666666667,6.31,0.28,ml,11,193,,0.21,av,av92227341,2024-03-11T23:38:20.200Z,"83 km N of Karluk, Alaska",earthquake,0.65,1.95,0.410346043131564,11,reviewed,av,av
2024-03-10T09:32:07.559Z,58.3014,-154.6401,1.1,1.1,ml,,,,0.17,ak,ak02437x62ib,2024-03-11T23:32:28.850Z,"82 km N of Karluk, Alaska",earthquake,,5,,,automatic,ak,ak
2024-03-10T09:30:38.560Z,58.3073333333333,-154.664666666667,6.98,0.44,ml,8,195,,0.19,av,av92227331,2024-03-11T23:25:02.890Z,"83 km N of Karluk, Alaska",earthquake,1.03,2.48,0.416497680821703,8,reviewed,av,av
2024-03-10T09:28:27.250Z,58.3046666666667,-154.670166666667,5.53,0.57,ml,13,195,,0.24,av,av91136033,2024-03-11T23:17:55.310Z,"82 km N of Karluk, Alaska",earthquake,0.71,2.03,0.283809947923378,13,reviewed,av,av
2024-03-10T09:28:04.490Z,58.2995,-154.680333333333,6.26,0.04,ml,7,204,,0.12,av,av92227326,2024-03-11T23:14:32.440Z,"82 km N of Karluk, Alaska",earthquake,0.69,2.18,0.429102282645746,7,reviewed,av,av
2024-03-10T09:25:58.142Z,58.3133,-154.6441,15.9,1,ml,,,,0.53,ak,ak02437x4oee,2024-03-11T23:09:52.180Z,"83 km N of Karluk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-03-10T09:25:51.120Z,45.6543333333333,-111.830166666667,1.42,0.65,ml,5,122,0.1233,0.07,mb,mb90042978,2024-03-11T22:52:23.430Z,"5 km E of Pony, Montana",earthquake,0.6,1.56,0.222464196490802,2,reviewed,mb,mb
2024-03-10T09:23:11.010Z,32.9173333,-116.2411667,7.62,1.65,ml,74,45,0.06417,0.21,ci,ci40684968,2024-03-10T15:28:31.580Z,"27 km SSW of Ocotillo Wells, CA",earthquake,0.15,0.52,0.198,26,reviewed,ci,ci
2024-03-10T09:19:51.306Z,36.7311,-116.3129,8.5,0.8,ml,31,63.25,0.01,0.1042,nn,nn00874476,2024-03-10T13:30:31.371Z,"44 km ESE of Beatty, Nevada",earthquake,,0.5,0.31,19,reviewed,nn,nn
2024-03-10T09:14:01.780Z,38.8156662,-122.8219986,3.15,0.82,md,7,139,0.008806,0.01,nc,nc74014951,2024-03-10T09:15:33.834Z,"7 km NW of The Geysers, CA",earthquake,0.6,0.99,0.17,10,automatic,nc,nc
2024-03-10T09:11:44.020Z,17.9556666666667,-66.854,14.7,2.29,md,11,173,0.03082,0.16,pr,pr71442678,2024-03-10T09:25:52.900Z,"4 km SE of Maria Antonia, Puerto Rico",earthquake,0.61,0.85,0.161250051336289,7,reviewed,pr,pr
2024-03-10T08:47:50.700Z,33.5495,-116.671,8.76,0.24,ml,21,53,0.03786,0.09,ci,ci40684952,2024-03-11T20:24:54.322Z,"1 km SSE of Anza, CA",earthquake,0.17,0.4,0.109,4,reviewed,ci,ci
2024-03-10T08:45:06.631Z,31.7789,-101.9151,1.225,2.6,mb_lg,35,44,0.181,0.32,us,us7000m4iq,2024-03-12T14:38:27.622Z,"28 km SSE of Midland, Texas",earthquake,2.16,6.926,0.082,40,reviewed,us,us
2024-03-10T08:31:02.600Z,38.8238335,-122.7893295,0.86,1.43,md,24,38,0.01253,0.05,nc,nc74014946,2024-03-10T08:32:38.537Z,"6 km W of Cobb, CA",earthquake,0.18,0.33,0.13,24,automatic,nc,nc
2024-03-10T08:10:11.160Z,33.5543333,-116.6425,13.26,0.2,ml,22,51,0.01584,0.09,ci,ci40684944,2024-03-11T20:19:33.614Z,"3 km E of Anza, CA",earthquake,0.2,0.29,0.192,8,reviewed,ci,ci
2024-03-10T08:09:49.580Z,36.722,-121.4165,8.77,0.4,md,11,88,0.04867,0.08,nc,nc74014941,2024-03-11T08:53:03.540Z,"11 km SSW of Ridgemark, CA",earthquake,0.32,0.6,0.119,10,reviewed,nc,nc
2024-03-10T08:02:39.490Z,19.3573333333333,-155.3165,0.68,1.31,md,14,119,0.03472,0.07,hv,hv74132896,2024-03-13T02:55:43.080Z,"12 km SW of Volcano, Hawaii",earthquake,0.23,0.4,0.238378779391726,17,reviewed,hv,hv
2024-03-10T07:56:10.310Z,36.139,-97.49366667,12.72,1.29,ml,71,39,0.1070789874,0.15,ok,ok2024ewrk,2024-03-11T17:24:49.020Z,"10 km W of Orlando, Oklahoma",earthquake,,0.6,0.16,23,reviewed,ok,ok
2024-03-10T07:55:25.110Z,33.2548333,-116.128,9.93,1.53,ml,76,32,0.1044,0.16,ci,ci40684936,2024-03-11T19:52:41.830Z,"12 km N of Ocotillo Wells, CA",earthquake,0.11,0.36,0.183,25,reviewed,ci,ci
2024-03-10T07:54:41.270Z,38.8373333,-122.8056667,1.98,0.38,md,17,56,0.01201,0.03,nc,nc74014936,2024-03-11T16:02:03.999Z,"7 km WNW of Cobb, CA",earthquake,0.24,0.56,0.162,17,reviewed,nc,nc
2024-03-10T07:54:30.420Z,38.7991676,-122.7736664,1.5,0.71,md,10,86,0.011,0.04,nc,nc74014931,2024-03-10T07:56:03.129Z,"3 km NNW of The Geysers, CA",earthquake,0.53,0.92,0.43,11,automatic,nc,nc
2024-03-10T07:50:01.877Z,62.9901,-151.0044,112.2,2.2,ml,,,,0.22,ak,ak02437w31qz,2024-03-10T07:52:31.911Z,"56 km NNW of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-03-10T07:46:30.559Z,35.53333333,-96.75983333,5.74,2.21,ml,97,32,0,0.15,ok,ok2024ewrc,2024-03-11T15:09:13.424Z,"8 km NW of Prague, Oklahoma",earthquake,,0.2,0.24,38,reviewed,ok,ok
2024-03-10T07:41:03.696Z,-18.6795,-172.7623,10,5.2,mb,51,98,2.713,1.22,us,us7000m4id,2024-03-10T08:02:29.040Z,"128 km E of Neiafu, Tonga",earthquake,9.69,1.832,0.082,49,reviewed,us,us
2024-03-10T07:40:25.289Z,35.66183333,-97.3925,6.1,1.43,ml,90,30,0.01979611533,0.13,ok,ok2024ewqx,2024-03-11T17:48:43.473Z,"5 km W of Arcadia, Oklahoma",earthquake,,0.2,0.19,46,reviewed,ok,ok
2024-03-10T07:37:44.510Z,59.0089,-136.5919,1.5,1.9,ml,,,,0.53,ak,ak02437w0cqb,2024-03-10T07:39:32.895Z,"55 km SW of Covenant Life, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-03-10T07:37:34.108Z,63.2959,-147.8316,80.1,1.6,ml,,,,0.8,ak,ak02437w0bxe,2024-03-10T07:39:37.073Z,"57 km ESE of Cantwell, Alaska",earthquake,,1.5,,,automatic,ak,ak
2024-03-10T07:35:09.250Z,38.8261681,-122.7808304,1.75,0.78,md,10,116,0.009549,0.02,nc,nc74014926,2024-03-10T07:36:42.951Z,"5 km W of Cobb, CA",earthquake,0.83,1.47,0.16,12,automatic,nc,nc
2024-03-10T07:31:17.270Z,33.4625,-116.4876667,10.91,0.7,ml,34,61,0.07982,0.16,ci,ci40684928,2024-03-10T15:29:38.150Z,"20 km ESE of Anza, CA",earthquake,0.19,0.5,0.146,10,reviewed,ci,ci
2024-03-10T07:29:58.890Z,32.4123333,-115.1803333,11.65,1.63,ml,19,58,0.07008,0.24,ci,ci40684920,2024-03-11T19:28:07.597Z,"6 km N of Delta, B.C., MX",earthquake,0.47,0.73,0.221,17,reviewed,ci,ci
2024-03-10T07:25:21.603Z,62.4602,-150.6234,67.9,1.8,ml,,,,0.68,ak,ak02437vxqdc,2024-03-10T07:27:22.866Z,"8 km ESE of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-03-10T07:22:41.900Z,36.7103333,-121.4171667,6.3,0.76,md,18,52,0.0566,0.11,nc,nc74014921,2024-03-11T08:47:32.998Z,"12 km SSW of Ridgemark, CA",earthquake,0.27,0.69,0.296,17,reviewed,nc,nc
2024-03-10T07:21:14.240Z,19.1753333333333,-155.488833333333,34.66,2.01,md,38,86,0.0321,0.11,hv,hv74132861,2024-03-11T23:08:11.360Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.48,0.56,0.099320905260027,22,reviewed,hv,hv
